username,rating,helpful,total,date,title,review,topic,sentiment_score,subjectivity,person_name
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","It""ll save your life .",themes_messages,3,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","And don""t even get me started on the power line at the end of the film that whipped around like a severed worm in fast forward .",technical_visuals,2,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","This is just garbage , couldn""t they think of something better than that ? Power lines do not behave like loose fire hoses on full blast when they are cut , they behave like cut cords .",story_plot,2,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","Probably the only death scene in the film that was really shocking and impressive ( as well as relieving , given the character ) was the one with the city bus .",story_plot,4,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","On the other hand , this stuff does have a sort of purpose .",themes_messages,3,O,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","Sure , every death in the film was ludicrous ( even the rather grisly one dealt to Seann William Scott ) ,",story_plot,2,S,Seann William Scott
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
",but this gives shape to the character of Death .,character_development,3,O,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","It""s one of the film""s good points that the Grim Reaper wasn""t personified as a huge shape in a black cloak , stalking the kids and killing them .",story_plot,4,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
",That would have put Final Destination in the same stagnant pool with all of these other goofy teen slashers,comparative_analysis,3,O,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
",and also would have ruined the movie beyond all hope .,story_plot,2,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","Instead , we get these outlandish and often ridiculously exaggerated death scenes , so it almost gives the feeling that Death is taking time out of his busy schedule to hand these people their asses personally .",story_plot,4,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","As Mallory Knox would say , ` There""s no escapin "" here ! "" There are very few interesting things about this movie , other than such things as that you can see Tony Todd , known as virtually nothing other than the Candyman , in a small role as the freakiest mortician on the planet .",casting_choices,3,O,Tony Todd
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","Also , it""s interesting to ponder what would possibly have made Alex so hated",character_development,3,O,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","and feared for saving those people""s lives , especially when he is alienated the most by the very people that he saved .",story_plot,3,O,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","Carter , in particular , develops an unfathomable hatred for Alex that swells to the exploding point .",character_development,3,O,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","You""d think those jerks would be grateful .",emotion,3,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","At any rate , the film as a whole is entertaining enough ,",viewing_experience,4,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","but doesn""t make much progress in attempting to elevate itself above the recent abundance of terrible teen thrillers and slasher movies and horror films .",comparative_analysis,2,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","It is far above the abysmal level of such messes as I Know What You Did Last Summer and Valentine , as well as hideous spoofs like the Scary Movies ,",comparative_analysis,2,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
",but Final Destination is definitely not meant for a more mature audience .,genre_style,3,O,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
","If you decide to watch it , try to enjoy it for what it is ,",recommendation,3,S,None
Anonymous_Maxine,5,22,31,23 August 2001," A relatively interesting premise, but Final Destination ultimately sinks nearly to the level of the mass of bonehead teen thrillers that have been so prevalent in the 90s.
",but keep your expectations low .,expectation,3,S,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
","I finally decided to give the Final Destination movies a chance , I didn""t want to see them when they were released because of the actors , just a bunch of Dawson Creek teen drama TV actors ,",casting_choices,2,S,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
",and I figured the movie would probably suck or be a Scream rip off .,expectation,2,S,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
","But today I decided that maybe I should give these movies a chance , I heard from a couple people that they were pretty good .",expectation,3,S,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
","I apologize to the writers and director of Final Destination , because this was one of the better horror movies I have seen in a while .",filmmaking_direction,4,S,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
","Basically , Alex and his fellow students , including four teachers , are going on a field trip to Paris ,",story_plot,3,O,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
",but Alex has a horrifying nightmare of the plane crashing horribly and exploding killing everyone .,story_plot,3,O,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
","Right before they take off , he screams",story_plot,3,O,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
","and tells people to get off ,",story_plot,3,O,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
","but only 6 follow him , one of which is in a fight with him , one of which believes him , one of which who was late for the flight , one of which was a teacher comforting him , one of which was his best friend ,",story_plot,3,O,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
",and one of which is the girlfriend of the guy who is in a fight with Alex .,story_plot,3,O,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
","The plane explodes , killing everyone , thinking they""re safe , Alex realizes that they were meant for death",story_plot,3,O,Alex Browning
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
","and it has a pattern , but it""s a matter of playing Death ! Final Destination is original and a terrifying story that brings up the interesting subject of fate and destiny",themes_messages,4,S,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
",and if you make it or things should happen naturally .,themes_messages,3,O,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
","Not to mention the pretty cool death scenes that occur in this film is any horror fan""s dream of watching .",story_plot,4,S,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
",This is one of the better horror films of this generation,viewing_experience,4,S,None
Smells_Like_Cheese,9,31,46,15 November 2006," What if you could predict your death? Would you prevent it or let it come?
","and I""m looking forward to the next sequel . 9/10",commercial_context,4,S,None
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
",There are a number of super talented actor / directors in Hollywood .,acting_performance,3,O,None
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
",One of the most prolific is James Wong .,acting_performance,3,O,James Wong
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
","In this film which he not only wrote , but directed as well he displays what many would consider his best work to date .",filmmaking_direction,4,S,James Wong
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
",This is the story of Alex Browning ( Devon Sawa ) who accompanies his high school friends on a field trip to France .,story_plot,3,O,"Alex Browning, Devon Sawa"
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
","However , moments before the plane departs , Alex has a premonition the plane will explode in mid - air .",story_plot,3,O,None
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
","Sensing he is about to die , he breaks for the exit in a violent plea to leave the aircraft .",story_plot,3,O,None
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
","When he demands to be put off , several of his friends add to his fear by panicking .",story_plot,3,O,None
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
","When they are asked to leave , they are held by the security police in the waiting area , where they all see the plane depart and then moments later explode in mid - air .",story_plot,3,O,None
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
","There after things which should go better for him , having saved peoples lives , go terribly wrong .",story_plot,3,O,None
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
",One by one all the people whom he saved begin to die mysteriously with Alex realizing he knows why .,story_plot,3,O,None
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
","Death stalks everyone ,",story_plot,3,O,None
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
","but in this story , they are warned in advance .",story_plot,3,O,None
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
","The movie has some horrific moments , which the audience senses become more pronounced as death arrives .",viewing_experience,3,S,None
thinker1691,7,4,4,21 March 2011," "" Fear cannot harm you, it is only the feeling one gets prior to it occurring ""
",Great acting by the cast makes this film a must see . * * * *,acting_performance,5,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
",LOVED IT . Imagine any great slasher with no killer .,viewing_experience,5,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","No person to blame , nobody to see",story_plot,3,O,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
",and NO IDEA HOW THAT PERSON WILL DIE .,story_plot,3,O,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","That""s about the simple horror of Final Destination ,",comparative_analysis,3,O,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
",and it was done in almost artistic ways .,artistic_design,4,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","While many movie - makers have been unwilling or unable to get into the meat & potatoes behind a good R - rated movie , the creators of Final Destination have no such restraint .",filmmaking_direction,4,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","In fact , the death scenes were so freakishly violent and intricate that they were interesting in and of themselves .",story_plot,4,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","Imagine the force of death ( not the Grim Reaper , but the "" phenomenon of accidents "" , if you will ) being MAJORLY p***ed for having missed a few . Hence the plot .",story_plot,4,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","To make matters worse , the director displayed "" the little things "" hyper - accurately .",filmmaking_direction,4,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","That alone made watching it really hard at times without wincing , flinching or screaming out loud .",emotion,4,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","( * those who have seen this know EXACTLY what I""m talking about * ) As someone who goes to the movies every Friday , I have been waiting for this FOREVER ! ! Oh ,",expectation,5,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","and by movie , I mean MOVIE ... Not FILM , not INDIE , not FLICK .",genre_style,3,O,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","A MOVIE is something that I first hear of through word of mouth , first see a glimpse of via previews of another MOVIE , and , after seeing it , leave the theater flashing back through great scenes and lines for the next few hours saying to myself "" that was great ! "" Final Destination was a great movie .",viewing_experience,5,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","They don""t make them like this too often .",viewing_experience,4,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","Don""t get me wrong , I""m sure if you were looking for flaws you could find them ( no movie is perfect ) ,",viewing_experience,3,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","but I wasn""t and enjoyed my ride thoroughly as a result .",viewing_experience,5,S,None
ElJay-W,7,4,4,20 March 2000," FINALLY! The first popcorn-tosser of the year!
","Personally , I think that if you had the time to pay attention to those flaws while watching it for the very first time , I""ve got news for you : you missed a great movie .",viewing_experience,5,S,None
evilseed99,10,105,185,22 March 2000," The best movie I've seen in years
","This is without a doubt the best horror movie I have seen in the 90""s so far .",genre_style,5,S,None
evilseed99,10,105,185,22 March 2000," The best movie I've seen in years
",It is everything you could ever want .,viewing_experience,5,S,None
evilseed99,10,105,185,22 March 2000," The best movie I've seen in years
",It has great acting . A great story .,acting_performance,5,S,None
evilseed99,10,105,185,22 March 2000," The best movie I've seen in years
",The atmosphere is creepy and real .,viewing_experience,4,S,None
evilseed99,10,105,185,22 March 2000," The best movie I've seen in years
",Not to mention the death scenes are original and quite gross .,story_plot,4,S,None
evilseed99,10,105,185,22 March 2000," The best movie I've seen in years
",They leave many disturbing images in you head .,emotion,3,S,None
evilseed99,10,105,185,22 March 2000," The best movie I've seen in years
","I don""t want to give away anything .",recommendation,3,S,None
evilseed99,10,105,185,22 March 2000," The best movie I've seen in years
","It""s worth every dollar I spent on seeing it .",recommendation,4,S,None
evilseed99,10,105,185,22 March 2000," The best movie I've seen in years
",I might just go see it again .,recommendation,3,S,None
evilseed99,10,105,185,22 March 2000," The best movie I've seen in years
","Final Destination is movie making at it""s finest .",filmmaking_direction,4,S,None
BringBackFear,9,6,7,10 November 2013," No one can escape from death.
","Aren""t we all afraid to die ? In this film , teens get on a plane for a high school trip to Paris .",story_plot,3,O,None
BringBackFear,9,6,7,10 November 2013," No one can escape from death.
","While on the plane , one teen had a premonition of something bad happening to the plane and everyone on the plane would die .",story_plot,3,O,None
BringBackFear,9,6,7,10 November 2013," No one can escape from death.
",He prevented it by getting off the plane with five of his classmates .,story_plot,3,O,None
BringBackFear,9,6,7,10 November 2013," No one can escape from death.
","It didn""t stop the plane from taking off with the rest of his classmates",story_plot,3,O,None
BringBackFear,9,6,7,10 November 2013," No one can escape from death.
",and they ended up dying on the plane .,story_plot,3,O,None
BringBackFear,9,6,7,10 November 2013," No one can escape from death.
","The truth is you can""t cheat death .",themes_messages,3,O,None
BringBackFear,9,6,7,10 November 2013," No one can escape from death.
",Now death is going to hunt them down one by one .,story_plot,3,O,None
BringBackFear,9,6,7,10 November 2013," No one can escape from death.
","The death scenes in this movie are unique , intriguing and frightening .",story_plot,4,S,None
BringBackFear,9,6,7,10 November 2013," No one can escape from death.
","Through out the whole film , the movie is suspenseful and unpredictable .",viewing_experience,4,S,None
BringBackFear,9,6,7,10 November 2013," No one can escape from death.
","I""d highly recommend this movie to anyone .",recommendation,5,S,None
BringBackFear,9,6,7,10 November 2013," No one can escape from death.
",This is a chilling first class edge of your seat thriller .,genre_style,4,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",I first saw this in 2001 on a TV channel .,commercial_context,3,O,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",Ca nt remember whether it was hbo or local cable .,commercial_context,3,O,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",Was very eager to watch this .,expectation,3,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",By this time the VHS business had already closed in mumbai .,commercial_context,3,O,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",The Lcd n vcd were total flop .,commercial_context,2,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
","Had seen n enjoyed all its sequels , especially the 5th part .",commercial_context,4,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",Revisited the 1st recently on a DVD .,commercial_context,3,O,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",I own all the parts .,commercial_context,3,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",The plot of this movie was very refreshing n intriguing .,story_plot,4,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",A bunch of teens r heading off on a school trip n one of the fella falls asleep,story_plot,3,O,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
","and has a bad dream / premonition that the plane they are on will explode just after it leaves the runway , mercilessly killing everyone on board .",story_plot,3,O,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",The fella causes a ruckus n is removed from the plane along with few others .,story_plot,3,O,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
","Weirdly , the said plane does explode n as the tag line of the film says , u ca nt cheat death .",story_plot,3,O,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",The survivors r later followed by a sinister dark shadow .... The tension n suspense is maintained throughout .,story_plot,4,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",Very original concept .,story_plot,4,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",The writing is really unique .,writing_dialogue,4,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",The gore and death scenes are really intense .,technical_visuals,4,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
","The deaths are impressively choreographed , occasionally funny and liberally bloody .",technical_visuals,4,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",The acting is decent .,acting_performance,3,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",The effects are done to great effect .,technical_visuals,4,S,None
Fella_shibby,10,7,9,16 April 2017," Very unique concept with lots of ""cool"" death sequences. I love the franchise.
",There are some terrific scares here .,viewing_experience,4,S,None
dbdumonteil,Null,29,50,24 October 2003," death like time has got its own plans
","Without being an absolute masterpiece , "" Final Destination "" is a good fantastic movie that deserves to be watched .",recommendation,4,S,None
dbdumonteil,Null,29,50,24 October 2003," death like time has got its own plans
","It borrows several elements from other movies or novels such as "" Scream "" or "" And then there were none "" but it exploits them very well .",comparative_analysis,4,S,None
dbdumonteil,Null,29,50,24 October 2003," death like time has got its own plans
","And this is helped thanks to a clever script that includes a few qualities , notably this one : we can""t really see death",writing_dialogue,4,S,None
dbdumonteil,Null,29,50,24 October 2003," death like time has got its own plans
",but we can feel its presence and its cleverness .,themes_messages,3,O,None
dbdumonteil,Null,29,50,24 October 2003," death like time has got its own plans
","Moreover , the suspense is well lead during all the movie until the end .",story_plot,4,S,None
dbdumonteil,Null,29,50,24 October 2003," death like time has got its own plans
","But if "" Final Destination "" isn""t a masterpiece , it""s because it also contains faults : for example , how can Alex , the hero of the film succeed in seeing these odd visions about "" accidents that are going to happen "" ? Then , he doesn""t get on well with one of the main characters ( you can consider him as his worst enemy )",story_plot,2,S,None
dbdumonteil,Null,29,50,24 October 2003," death like time has got its own plans
","and however they""ll be compelled to help each other in order to escape from death .",story_plot,3,O,None
dbdumonteil,Null,29,50,24 October 2003," death like time has got its own plans
",You could also say that certain sequences are predictable while some are on the verge of unlikely .,story_plot,2,S,None
dbdumonteil,Null,29,50,24 October 2003," death like time has got its own plans
","Nonetheless , a rather good fantastic movie .",genre_style,4,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","If you really want to scare someone , don""t tell them another "" guy with a hook "" campfire story .",recommendation,3,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
",Skip the urban legends and cheesy ghost story fare .,recommendation,2,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
",Because what really scares people is real life .,themes_messages,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
",Go through the list of every possible way to die in any given situation .,story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","Mention how easy it is for a plane engine to fail , or a car to break an essential part .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","Comment on the plethora of common household items that , if they were to be involved in just the right coincidences , might result in your death .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","If you really want to scare someone , take them to Final Destination .",recommendation,4,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","The lead character , a high schooler named Alex Browning , is waiting on - board an international flight to Paris along with almost 40 of his classmates .",character_development,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","During the wait , Alex has a premonition that the plane is going to blow up .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","He ditches the flight , taking several classmates and a teacher with him in the broil his panic incites .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","These precious few have their lives changed when , sure enough , the airplane explodes just after claiming the skies .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","The premise : those people were supposed to die ,",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
",and now Death is simply getting caught up on his list .,story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","This means there is no killer , there is no hockey - masked looney with a rubber knife .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","There is a slight breeze , a brief , anamolous shadow ,",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","and then , you""re dead .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
",The craftsmanship here is excellent .,filmmaking_direction,5,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","The deaths are all very disturbing , all very real ,",story_plot,4,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","and all very brutal , and the effect is nauseatingly refreshing .",viewing_experience,4,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","We don""t see hysterical people running up the stairs to escape a never - tired creep , or jabbing meat thermometers into supernatural critters .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","We see a pattern of easily explained , perfectly normal , lethally designed events that not only cause death , but also adapt to the victim""s movements .",story_plot,4,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","No matter where they go , death is at their heels , following them in the endless coincidences .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","And it""s all the more terrifying because it""s supposed to happen ,",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","and there""s no one to fight .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
",The most any of the characters can hope for is that Alex will predict it,story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","and , perhaps , intervene in time .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","Needless to say , Alex""s track record for saving his friends drops drastically post - plane crash .",story_plot,2,S,Alex
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","The acting , though excellent , is a bit forced at points ,",acting_performance,4,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
",and there are parts of the movie created solely to pad the film .,editing_pacing,2,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","A cringe - worthy expository interlude with a cheesy mortician and some repetitive dialogue are the only weak links in the show , however .",writing_dialogue,2,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
",The very concept of the flick is so interesting that it laminates all the duller moments .,story_plot,4,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","The premise is , of course , self - destructive .",themes_messages,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","Death can""t die so no matter how many times the characters manage to cheat the traps that seem to be laid for them , sooner or later , the chain of events will be set in motion all over again .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","It doesn""t end until they die .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","This type of problem might have crippled most horror movies ,",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","but Final Destination cleverly eludes the chance of a weak and long - overdue ending by cashing in on the repetitive "" tag - you""re - dead "" quality of the plot .",story_plot,4,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","It ends with the understanding that it hasn""t ended .",story_plot,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","Not for the squeamish of heart , this movie is a landmark in the horror movie genre .",genre_style,4,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","Although it""s not going to win any Oscars anytime soon , this well - timed and moodily constructed film does exactly what movies are intended to do : it entertains .",viewing_experience,4,S,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","It reveals the possibility that villains are all well and good ,",themes_messages,3,O,None
draftyrafters,8,3,3,27 March 2000," Fly the Friendly Skies
","but the true horror lies in real death , in a murderer that exists in every inanimate object you come across . Oooh . Scary , huh ?",themes_messages,3,S,None
negeati,8,3,3,22 March 2000," cliched, yet smart and very, oh so very scary
",""" Final Destination "" is a wonderful surprise after expecting very little from it .",expectation,4,S,None
