username,rating,helpful,total,date,title,review,topic,sentiment_score,subjectivity,person_name
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
",Not even at the end - which left my head spinning .,story_plot,3,O,None
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
","It is a beautiful film with soul , wit , charm , style and love .",viewing_experience,5,S,None
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
",It is simply outrageous ! Bold and fantastic and fantastical . I am a straight man,viewing_experience,5,S,None
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
",but my love for Ryan Gosling could change all that .,acting_performance,5,S,Ryan Gosling
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
","He""s a melancholy genius and Emma Stone is our muse .",acting_performance,5,S,Emma Stone
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
",This film defies genre .,genre_style,3,O,None
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
",It is a masterpiece .,viewing_experience,5,S,None
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
",I urge you to see it .,recommendation,4,S,None
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
",I was lucky enough to see it at the BFI London Film Festvial .,commercial_context,3,O,None
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
",It has been five days since I saw La La Land,viewing_experience,3,O,La La Land
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
",and I am still thinking about it,viewing_experience,3,S,None
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
",and singing the haunting refrain that plays with your soul .,audio_music,5,S,None
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
",I mean it gets in there - that music - the music of the firmament .,audio_music,5,S,None
Marcus_Markou,10,797,1368,10 October 2016," My Most Memorable Cinematic Experience Since Star Wars - when I was six
","Flying still , dreaming still ... Thank you Damien .",audio_music,5,S,Damien
TCBeauty-2013,10,10,12,25 May 2018," Oscar winning movies
","La La Land is one of my favorite movies , of all times .",viewing_experience,5,S,None
TCBeauty-2013,10,10,12,25 May 2018," Oscar winning movies
","There is singing , out of this world romance , there is loss , there is sadness and then real life romance .",story_plot,3,O,None
TCBeauty-2013,10,10,12,25 May 2018," Oscar winning movies
","The last scene is haunting and ( spoiler alert ) the couple does not end up together , which always makes for the best love stories .",story_plot,4,S,None
TCBeauty-2013,10,10,12,25 May 2018," Oscar winning movies
","In the last scene when Ryan Gosling is on the piano , and Emma Stone is watching quietly with her husband , the theater was really pin drop silence .",story_plot,3,O,"Ryan Gosling, Emma Stone"
TCBeauty-2013,10,10,12,25 May 2018," Oscar winning movies
",And I was screaming Oscars in my head ! !,acting_performance,5,S,None
marcosaguado,9,249,421,27 January 2017," For The Love Of Movies
","Damien Chazelle is a young director who loves and knows movies , from Federico Fellini to Jacques Demy .",filmmaking_direction,4,S,"Damien Chazelle, Federico Fellini, Jacques Demy"
marcosaguado,9,249,421,27 January 2017," For The Love Of Movies
",Hallellujah ! Ryan Gosling and Emma Stone go back to inspire us forward .,acting_performance,5,S,"Ryan Gosling, Emma Stone"
marcosaguado,9,249,421,27 January 2017," For The Love Of Movies
","What""s more surprising than anything else is the feel of amateurishness in the dancing in the singing .",acting_performance,2,S,None
marcosaguado,9,249,421,27 January 2017," For The Love Of Movies
",So refreshing not to have a sleek but empty experience .,viewing_experience,4,S,None
marcosaguado,9,249,421,27 January 2017," For The Love Of Movies
","Damian Chazelle "" Whiplash was a brilliant preview of forthcoming attractions .",filmmaking_direction,5,S,Damian Chazelle
marcosaguado,9,249,421,27 January 2017," For The Love Of Movies
","I would love to see a thriller directed by Chazelle , something like Shadow Of A Doubt or even a glossy damsel in distress story like Midnight Lace .",filmmaking_direction,4,S,Damian Chazelle
marcosaguado,9,249,421,27 January 2017," For The Love Of Movies
","That""s what happens when we discover a new and startling talent .",acting_performance,4,S,None
marcosaguado,9,249,421,27 January 2017," For The Love Of Movies
",You want to see him do everything .,acting_performance,3,S,None
marcosaguado,9,249,421,27 January 2017," For The Love Of Movies
",I have a feeling this young artist will .,acting_performance,3,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","I was interested in seeing this film because not only am I a sucker for a good musical ,",genre_style,3,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","but I""ll admit to being a big fan of Ryan Gosling and I was intrigued to see what the director of Whiplash would do with a musical picture to make it fresh and unique .",casting_choices,4,S,Ryan Gosling
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","So when I had the chance to see a late - planned viewing at the London Film Festival , I jumped at the chance ( FYI , Ryan Gosling came to the screening as a surprise post- film Q&A attendee despite not appearing at the Headline Gala the night before so I was chuffed ! ) The premise of the story is that Stone is a young actress who has moved to LA to wait tables while auditioning to try and "" make it "" , while Gosling is a jazz purist ( "" Anyone who doesn""t like jazz just doesn""t have the right ... Context "" , he insists ) who plays the piano in bars to make a living",story_plot,3,O,"Ryan Gosling, Stone"
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
",and dreams of opening his own Jazz bar .,story_plot,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","Or to put it succinctly - "" Two young artists meet",story_plot,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","and fall in love while chasing their dreams "" .",story_plot,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
",The musical flows thematically from first love to heartbreak,themes_messages,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","and every other emotion between , with great music throughout .",audio_music,4,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","The most impressive thing about the film , for me , is just how daringly it dances between the old - fashioned "" Singing "" In The Rain "" style of musical ,",filmmaking_direction,4,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","and a bolder , modern style .",filmmaking_direction,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
",The song numbers are great ( the opening number received a round of applause in my viewing ),audio_music,4,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","and are an undoubted homage to classic musicals - a thoughtful mixture of old school dance numbers you""d expect from a musical in the 50s , and emotionally - wrenching ballads that hit you where it hurts ; there is one particular sequence toward the end of the film which is a real gut - punch .",audio_music,5,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
",Stylistically the film skirts this same line ; the film again looks,artistic_design,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
",and acts like a classic musical,genre_style,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","but frequently we see low - key reminders that this is modern day ; actresses using their iPhones , a video being seen on Youtube , etc to remind us that this is set in the present day .",story_plot,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","If we didn""t have these reminders , the visuals would almost have you thinking that this is the 1950s .",artistic_design,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
",The cinematography is beautiful and overall the film is visually stunning .,technical_visuals,5,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","There is also no doubt that it is wonderfully directed , with the same masterful control of pace and tension that we come to expect from Damien Chazelle thanks to Whiplash .",filmmaking_direction,5,S,Damien Chazelle
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","Gosling in particular is absolutely terrific , with a typically sardonic wit throughout .",acting_performance,5,S,Gosling
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","At the start of the film when his sister says she""s worried about him as life seems to have him on the ropes , he responds "" I wanna be on the ropes .",story_plot,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","I""m just letting life think it has me",story_plot,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
",and then before you know it - BAM .,story_plot,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","It""s a classic rope - a - dope "" .",story_plot,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","His delivery of these sorts of lines can""t be matched ,",acting_performance,3,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","and it""s easy to see why the producers said in the post - film Q&A that he was the person they wanted for the role in their wildest dreams .",casting_choices,3,O,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","It""s a role made for him with tons more of the above kind of lines .",casting_choices,3,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","But more than that , Gosling captures a real emotional intensity at the film""s emotional breaking points , more specifically in the sequence towards the end of the film that I mentioned earlier .",acting_performance,5,S,Gosling
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
",He manages to convey such convincing emotion without so much as a word .,acting_performance,5,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","I""d feel bad if I didn""t also praise Emma Stone , who has probably never been better .",acting_performance,5,S,Emma Stone
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","She has wonderful emotional range , from the ecstatic highs of love to the tearful , painful lows .",acting_performance,5,S,Emma Stone
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","In terms of the Gosling / Stone films , this is by far the best .",comparative_analysis,4,S,"Gosling, Stone"
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
",Their undoubted chemistry is given the full spotlight in this film with freedom to explore said chemistry without restriction .,acting_performance,5,S,"Gosling, Stone"
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","The film is ultimately everything it had the potential to be - an unashamedly romantic musical , infused not only with great song and dance numbers but with intense emotion and charisma from Gosling / Stone , wonderful visuals and a unique pacing and tension from Chazelle .",filmmaking_direction,5,S,Chazelle
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","Oh , and it""s hilarious throughout too .",viewing_experience,5,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","A genuine achievement - must be one of the best films I""ve seen in a long while .",viewing_experience,5,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
","I""m annoyed I""ll have to wait so long to see it again , frankly .",emotion,2,S,None
neverever121,10,475,843,10 October 2016," An unashamedly romantic musical, infused with intense charisma and devastating emotion
",Will surely win multiple Oscars and other awards .,commercial_context,3,O,None
g-82113,8,7,8,9 April 2020," la la land
","Dreams and love are always the most touching ,",themes_messages,3,O,None
g-82113,8,7,8,9 April 2020," la la land
","but in the end we are not together , that is the reality",story_plot,3,O,None
doomedmac,9,7,8,27 December 2019," WE STUCK IN LA LA LAND
",Awesome movie . Easily one of the greatest musicals ever made .,genre_style,5,S,None
doomedmac,9,7,8,27 December 2019," WE STUCK IN LA LA LAND
",Deserves every bit of the hype .,recommendation,5,S,None
doomedmac,9,7,8,27 December 2019," WE STUCK IN LA LA LAND
",Go watch this movie .,recommendation,3,S,None
Tinc440,9,7,8,26 December 2019," A realistic story (love the journey) of two people living in a world of La La.
",I was flipping through the channels a few years back,story_plot,3,O,None
Tinc440,9,7,8,26 December 2019," A realistic story (love the journey) of two people living in a world of La La.
",and came across this movie about 2/3 in ( had no idea what it was about ... My favorite way to watch a movie ) .,viewing_experience,3,S,None
Tinc440,9,7,8,26 December 2019," A realistic story (love the journey) of two people living in a world of La La.
","And , WOW , I was captivated by the two main characters ... Of course did not understand exactly what was happening .",character_development,4,S,None
Tinc440,9,7,8,26 December 2019," A realistic story (love the journey) of two people living in a world of La La.
","When I watched the whole movie I was even more impressed ! ! I love piano so I was already half in , however , some will be turned off by the "" musical "" aspects of the movie .",viewing_experience,4,S,None
Tinc440,9,7,8,26 December 2019," A realistic story (love the journey) of two people living in a world of La La.
","Give it a chance , it is all part of the character depth and the La La feel to it .",character_development,4,S,None
Tinc440,9,7,8,26 December 2019," A realistic story (love the journey) of two people living in a world of La La.
",The ending was very interesting and felt real .,story_plot,4,S,None
Tinc440,9,7,8,26 December 2019," A realistic story (love the journey) of two people living in a world of La La.
","I have so much to say , however , I""ll keep my first review spoiler free . :)",recommendation,3,S,None
lungu_carina,10,7,8,22 November 2019," Thank you for this beautiful movie!
",My first review on Imdb .,recommendation,3,S,None
lungu_carina,10,7,8,22 November 2019," Thank you for this beautiful movie!
",Just wanted to say how much I love this movie ! I have seen it several times now,viewing_experience,5,S,None
lungu_carina,10,7,8,22 November 2019," Thank you for this beautiful movie!
","and I must say , this is a real movie , like the ones they used to film decades ago .",comparative_analysis,4,S,None
lungu_carina,10,7,8,22 November 2019," Thank you for this beautiful movie!
","I""m an old movies kind of girl - Casablanca , Gone with the wind , Notorious .",comparative_analysis,3,S,None
lungu_carina,10,7,8,22 November 2019," Thank you for this beautiful movie!
","La La La Land , thank you for being back the old good times ! Such a blast !",viewing_experience,5,S,None
goswamidiptanshu,10,7,8,14 July 2019," A Modern Day Classic!!
","I got no words To Describe This masterpice excellent performances , great score and music numbers and god that ending is great can""t describe it in words ,",story_plot,5,S,None
goswamidiptanshu,10,7,8,14 July 2019," A Modern Day Classic!!
",and the poolparty crowd song scene is perfectly shot !,technical_visuals,5,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
","While this movie is sometimes depicted as Oscar - bait and Hollywood filmmakers celebrating themselves , I beg to differ .",themes_messages,3,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
","In my opinion , this movie is one of the best stand - alone romantic movies ( musicals even ? ) of all time .",genre_style,5,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
",The soundtrack and score throughout this movie is phenomenal .,audio_music,5,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
",The music is extremely catchy and does exceedingly well in captivating the feelings of our protagonists and their state of mind .,audio_music,5,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
",To prove my point ; my top artist of 2016 on Spotify was Ryan Gosling .,comparative_analysis,3,S,Ryan Gosling
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
","That""s how good the soundtrack is .",audio_music,5,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
","The acting also has to be commended , especially from Emma Stone , which gives the performance of a lifetime .",acting_performance,5,S,Emma Stone
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
","She does steal the show quite a bit , in my opinion ,",acting_performance,4,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
",but the whole cast deserves a pat on the back,acting_performance,4,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
","and I find Ryan Gosling surprisingly hilarious in his role , with his temper and funny quirks .",acting_performance,4,S,Ryan Gosling
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
",The story itself is naturally engaging ( in the musical way of things ),story_plot,4,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
",and our protagonists have a wonderful sense of chemistry that is hard not to fall for .,character_development,4,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
","The overall themes , however , are what really keeps me thinking about this movie .",themes_messages,5,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
","How the struggles of a tough career - path and your personal love - life , constantly brings you ups and downs .",themes_messages,4,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
","Do they change along the way ? Would you trade a part of yourself to achieve your goals ? How we deal with these situations ,",character_development,4,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
","and the sacrifices that has to be made along the way , are challenges that most people can relate to .",themes_messages,4,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
",I would definitely recommend this movie to anyone .,recommendation,5,S,None
Jonas_B_Jensen,10,7,8,11 July 2019," A wonderful telling of a timeless love story
",Especially if you like the grandeur Hollywood - theme in and of itself or is a fan of musicals .,genre_style,3,O,None
Dilanoliver,10,7,8,5 July 2019," Don't like musicals? Mute the movie and enjoy Linus Sandgren's masterful cinematography.
",Synopsis : Sebastian ( Ryan Gosling ) and Mia ( Emma Stone ) are drawn together by their common desire to do what they love .,story_plot,3,O,"Ryan Gosling, Emma Stone"
Dilanoliver,10,7,8,5 July 2019," Don't like musicals? Mute the movie and enjoy Linus Sandgren's masterful cinematography.
","But as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair ,",story_plot,3,O,None
Dilanoliver,10,7,8,5 July 2019," Don't like musicals? Mute the movie and enjoy Linus Sandgren's masterful cinematography.
",and the dreams they worked so hard to maintain in each other threaten to rip them apart,story_plot,3,O,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
",When I first saw the trailer for La La Land my expectations were set high .,expectation,3,S,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
","The excellent cast , the music and an exciting new director / writer were enough to get me in the door .",casting_choices,4,S,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
","I""m always a bit hesitant when it comes to filmed musicals .. Will it be stagy , stilted",expectation,3,S,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
",and awkward ? Not in this case .,acting_performance,4,S,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
",Damien Chazelle has made a wonderfully cinematic and loving ode to the dreamers and artists of the world .,filmmaking_direction,5,S,Damien Chazelle
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
","Having lived in LA and worked on both sides of the camera I can relate to much of this film""s endearing observations , trials and tribulations ;",themes_messages,4,S,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
","but anyone who""s ever yearned for what seems impossible and searched for true love will also easily connect with this film""s gargantuan heart .",themes_messages,5,S,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
","I""m a self proclaimed total movie snob not easily pleased by much of what I see ,",viewing_experience,3,S,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
",but La La Land gave me all the feels and more .,emotion,5,S,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
",I can not recommend this film enough .,recommendation,5,S,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
","It""s the kind of film you leave and you don""t want the buzz , the tickle , the movie - high to end .",emotion,4,S,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
","I can""t wait to see it again when it""s in wide release .",expectation,4,S,None
ianzgreat,10,220,387,17 September 2016," A wonderful and loving ode to the dreamers and artists of the world.
",The artist in me is inspired again .,emotion,4,S,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","A little film . Not sure whether you might have heard of it yet ? Damien Chazelle has followed up his astonishingly proficient "" Whiplash "" – my top film of 2015 – with a sure - fire theatre - filler in "" La La Land "" .",commercial_context,4,S,Damien Chazelle
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","The old- fashioned musical extravaganza is back ,",genre_style,3,O,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","and back with style ! "" La La Land "" tells the bittersweet love story of Sebastian ( Ryan Gosling ) and Mia ( Emma Stone ) who first meet in an LA traffic jam but then get thrown together by chance ( LA is such a small place after all ! ) .",story_plot,3,O,"Ryan Gosling, Emma Stone"
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
",Over the course of the next four seasons romance blossoms .,story_plot,3,O,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","Mia is a struggling actress bouncing from audition to audition in a hopeless attempt to break through in LA""s tough movie business .",character_development,3,O,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","She makes ends meet as a Barista on the Warner Brother""s lot .",story_plot,3,O,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","Meanwhile Sebastian is on a mission of his own : a talented musician , he is trying to restore jazz to the main stage ( something the film""s soundtrack will undoubtedly help do ! ) by opening his own classic jazz bar .",story_plot,3,O,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","As both strive for success on their own terms can love survive to deliver us the classic "" Hollywood ending "" ? The film is technically astonishing , with clever continuous shots of the "" Birdman "" variety and masterly cinematography ( by Linus Sandgren of "" Joy "" and "" American Hustle "" ) .",technical_visuals,5,S,Linus Sandgren
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","The lighting team in particular is superb : a case in point is Mia""s "" in - Seine "" ( sic ) song , with breathtaking fades of the background to darkness , a camera whizz - around the actress for effect and then a brilliant fade back to reality . Loved it .",technical_visuals,5,S,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","Overall , there are enough similar moments in the film to make cinema - lovers like me gasp with delight .",viewing_experience,4,S,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","There""s a curious timelessness about the piece which is surely deliberate .",themes_messages,3,O,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","Whilst there are obvious and non - apologetic throwbacks to the classic musicals of the 50""s like "" West Side Story "" and "" Singin "" in the Rain "" and references to "" Casablanca "" and "" Rebel without a Cause "" , there is also a 60""s vibe to the "" girls getting ready "" sequence ; an 80""s A - ha cover thrown in at a pool party ; and a Californian Prius obsession that is surely more "" noughties "" than current .",themes_messages,3,O,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","Most curiously , while everyone has smartphones no one seems to text anyone to announce changes to plans : the film is almost distancing itself from much of modern life .",themes_messages,3,O,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
",In the acting stakes Emma Stone again shines like a beacon .,acting_performance,5,S,Emma Stone
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","She is just magnetic on the screen : ( tiny spoiler ) the biggest plot hole in the film is why on earth she wasn""t given the part for her first audition ! I was disappointed she didn""t win the Best Supporting Actress Oscar for "" Birdman "" in the "" 87th Awards "" ( she lost out to Patricia Arquette for "" Boyhood "" ):",casting_choices,2,S,"Emma Stone, Patricia Arquette"
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
",but she just keeps getting better and Better and BETTER .,acting_performance,5,S,Emma Stone
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","Ryan Gosling""s confident and cocky turn also radiates charisma : in particular , it is astonishing that Gosling could play "" only a few chords "" on the piano before training for the film .",acting_performance,5,S,Ryan Gosling
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
",A confidence boost for struggling piano learners everywhere .,themes_messages,4,S,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
",It is actually difficult to imagine two better actors for the roles .,casting_choices,5,S,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","( Emma Watson allegedly turned it down for "" Beauty and the Beast "" : something she might be kicking herself for ! ) Are they both the best singers and dancers when compared to Gene Kelly , Fred Astaire , Debbie Reynolds ( R. I. P. ) or Cyd Charisse ? No , undoubtedly not ,",comparative_analysis,3,S,"Emma Watson, Gene Kelly, Fred Astaire, Debbie Reynolds, Cyd Charisse"
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
",but they have an undeniable charm all of their own .,acting_performance,4,S,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
",( Perhaps we will see the ilk of the great hoofers and crooners rise again with a resurgence in the classic musical .,themes_messages,3,S,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","Can Hollywood take a hint ? ) The big question : now that both Stone and Gosling have won Golden Globes for acting in the "" Comedy or Musical "" category , can they convert that to Oscar glory where there is a single category in play ? I""d like to think so .",commercial_context,4,S,"Emma Stone, Ryan Gosling"
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","It""s also great to see proper movie - making taking place in the Hollywood studios again : during my recent visits to LA there seemed to be little other than TV work going on in the main studio complexes there ( although its worth pointing out that for this film not all of the filming was actually done on the Warner Brothers lot ) .",commercial_context,3,S,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","Musicals are clearly measured by the quality of the music ,",audio_music,3,O,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","and Justin Hurwitz ( "" Whiplash "" ) has produced a gem with – notwithstanding the jazz numbers and a catchy little pop number from John Legend – merely a handful of simple but unforgettable melodies that recur in different variations throughout the film .",audio_music,5,S,"Justin Hurwitz, John Legend"
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
",The soundtrack is already in my Amazon library and uplifting my mood on what is a damp and dreary Monday here in the UK .,audio_music,5,S,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
",Damien Chazelle has delivered a triumph in both direction and original script .,filmmaking_direction,5,S,Damien Chazelle
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
",There is really very little I can fault the film on .,viewing_experience,5,S,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","In what was the somewhat patchy Coen brothers offering from last year – "" Hail Caesar "" – there was a standout moment of a throwback song and dance number with Channing Tatum that I raved about ( you can find it on youtube ) .",comparative_analysis,4,S,"Coen brothers, Channing Tatum"
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","If I was being picky , then this tantalizing snippet would be a better representation of the style and vim of the original genre – – with the exception of the opening number , few of the song and dance numbers in "" La La Land "" quite get to that "" Broadway Melody "" level of scale and energy .",audio_music,3,S,None
bob-the-movie-man,10,92,154,16 January 2017," ""It's very nostalgic – will people like it?""
","This , together with a few concerns about the pacing in some places , led me to rate this as a 4 .",editing_pacing,3,S,None
