username,rating,helpful,total,date,title,review
Susikovski,2,10,29,16 May 2005," Calling this sadistic trash a Family Movie is sick
",and the burglars getting injured in all possible ways .
Susikovski,2,10,29,16 May 2005," Calling this sadistic trash a Family Movie is sick
","I have no problem with cartoon violence existing ,"
Susikovski,2,10,29,16 May 2005," Calling this sadistic trash a Family Movie is sick
",but this film stretched the limits in a sick and disgusting way .
Susikovski,2,10,29,16 May 2005," Calling this sadistic trash a Family Movie is sick
","The problem is that Home Alone arrogantly combines cartoon violence with a high level of cinema realism , showing how emotionally detached movies in general have become ."
Susikovski,2,10,29,16 May 2005," Calling this sadistic trash a Family Movie is sick
",People who have no trouble enjoying this are the kind of people who used to get their kicks out of torturing animals or beating up their classmates when they were kids .
Susikovski,2,10,29,16 May 2005," Calling this sadistic trash a Family Movie is sick
","More disturbingly , the same mentality shows through when footage of actual combat violence in faraway countries is shown in live TV ."
Susikovski,2,10,29,16 May 2005," Calling this sadistic trash a Family Movie is sick
","They""re not my race or faith , they""re not on my side , so it""s not for real , see ! Or , they""re just criminals , so breaking their balls must be funny , right ! I""ll rather show my own kids some actual action movies with realistic violence than this kind of twisted "" Family movie "" comedy cruelty ."
lee_eisenberg,5,5,12,16 January 2006," Why Daniel Stern preferred this one to the sequel.
","When I heard Daniel Stern speak at Lewis & Clark College in September , 2004 , about his USO tour in Iraq , he said that while "" Home Alone "" had a bunch of silly gags , at least it only had them once ; the sequel just repeated everything ."
lee_eisenberg,5,5,12,16 January 2006," Why Daniel Stern preferred this one to the sequel.
","When you think about it , that makes sense ."
lee_eisenberg,5,5,12,16 January 2006," Why Daniel Stern preferred this one to the sequel.
","This movie was funny the first time ( I certainly loved it when I saw it in the theaters ) , but not much after that ."
lee_eisenberg,5,5,12,16 January 2006," Why Daniel Stern preferred this one to the sequel.
","I got ta ask : what happened to John Hughes ? In the "" 80s , he made movies like "" The Breakfast Club "" , "" Ferris Bueller""s Day Off "" , and "" Planes , Trains & Automobiles "" ; in the "" 90s , he got into dropping things on people""s heads ( think "" Home Alone "" and "" Baby""s Day Out "" ) ."
lee_eisenberg,5,5,12,16 January 2006," Why Daniel Stern preferred this one to the sequel.
","Oh well , life goes on ."
lee_eisenberg,5,5,12,16 January 2006," Why Daniel Stern preferred this one to the sequel.
","And for the record , Daniel Stern also said that when he was in Iraq , some Iraqi children recognized him from this movie ; that made him understand the reach of American culture ."
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","This is an odd one ; I can""t tell you how many times I""ve seen this film ,"
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
",yet every time is like the first .
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","It just makes no lasting impression ,"
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","and I""m always left feeling kind of cheated ."
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","The real problem here is that the only truly entertaining thing in the film(not the only funny , mind you ) are the scenes of Kevin scaring off the burglars and the finale(which I won""t write here , in case anyone reading this review hasn""t seen the film yet ) . That""s it ."
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","The rest of the film , sure , there are funny scenes , lines and such ..."
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
",But no real entertainment .
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","The scenes of Kevin by himself , in the house , doing adult stuff are cute ,"
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","but once you""re over the age of ten , you won""t really find them entertaining or funny ... Maybe you won""t even see the charm I""m certain I must have seen in the scenes when I was younger ."
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","So what are we left with ? Plenty of humor , some of which actually works and a few scenes of entertainment ."
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
",About ten minutes of actual entertainment scattered over just over 100 minutes of film .
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","That""s just not enough ."
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","The plot is decent ,"
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
",but derivative and unoriginal .
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
",The characters are cardboard cutouts .
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","The acting is fine ,"
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
",but no one is particularly impressive .
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","John Williams "" score is pretty good ."
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","What really bugs me about this film is the portrayal of violence as fun ,"
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
","and OK as long as it""s against criminals ."
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
",This is a film for children ; is it really a good idea to show violence like that ? To make it fun ...
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
",And OK ? I recommend this film only to people who are too smart to copy it ...
TBJCSKCNRRQTreviews,6,5,12,8 October 2005," Cute... but not much else
",And it helps if you have a childish sense of humor . 6/10
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","... I decided to give "" Home Alone "" another look ."
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
",This used to be one of my favorite movies .... When I was about 7 years old .
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
",I remember receiving the tape of this movie for Christmas and watching it about 100 times .
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","When you""re a kid , a film of this sort is a barrel of laughs ."
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","As an adult ... It""s pretty dull ."
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","Not to mention the film hasn""t stood the test of time ."
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","Macaulay Culkin was an adorable kid ,"
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","but that""s just the point ."
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
",He was one of those cutesie only - in - the - movies - type kids that got famous for smiling into the camera and belting out semi - witty one - liners .
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","It bothers me every time I watch Culkin""s character speak his thoughts out loud , when he""s all alone ."
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","Having shot a couple student films , that has always been one of my pet peeves ."
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","Most non - actors assume that acting is all about talking ,"
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","and they feel the need to verbalize everything they""re feeling , rather than expressing them in facial expressions and body language -- like everyday people do ! Luckily , Culkin has matured since then ,"
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
",and is now a much better actor .
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","The climax of the movie involving the bumbling burglars still makes me laugh , though , for the most part ."
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","It""s just weirder now to see the foul - mouthed Joe Pesci in a family film ."
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
",I still find the interactions between Pesci and Daniel Stern mildly amusing .
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","But all in all , unlike a film like "" A Christmas Story , "" "" Home Alone "" is not a film the adults can enjoy just as much as the kids ."
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
","I""m sure the kids won""t mind Culkin""s hammy acting"
guyfromjerzee,5,3,6,24 December 2006," Now that I'm an adult....
",and the constant use of low - brow humor .
tomleibowitz,1,6,18,25 December 2017," This is a comedy?
","An 18 year old white Gary Coleman makes lots Jim Carey faces and the "" jokes "" are people getting hit in the head with bricks ? ? ! ? ! ! ? This movie sucks beyond belief ."
tomleibowitz,1,6,18,25 December 2017," This is a comedy?
","There are so many actually funny Christmas movies ( e. G. , A Christmas Story ) that no adult should ever watch it ."
tomleibowitz,1,6,18,25 December 2017," This is a comedy?
",And I advise against ever showing your kids a movie senseless violence is a lame excuse for comedy .
crash21,2,3,7,9 December 2016," Just plain stupid
","First off , wouldn""t the family have realized they still hadn""t given out an airplane ticket to someone , wouldn""t that mean something to them right there in the beginning ? This movie is centered all around the pathetic Christmas miracle theory ."
crash21,2,3,7,9 December 2016," Just plain stupid
","I have to ask when they realize that the kid has been left home alone by himself , why don""t the parents just call the house , a friend neighbor , or even the police to go pick him up ? They could even give the cops instructions to use a door - ram on an outside door to get in to the house and secure the kid ."
crash21,2,3,7,9 December 2016," Just plain stupid
","When the kid realizes that he has been left home alone , he could go straight to a friend neighbor , call local police , or even call 911 ."
crash21,2,3,7,9 December 2016," Just plain stupid
","I also love the scenarios the kid supposedly comes up with by himself ; first with the gangster movie scene to scare off the pizza delivery , I would hope if the delivery person had actually believed the scenario , that it would be immediately reported to the cops ."
crash21,2,3,7,9 December 2016," Just plain stupid
","Then the whole scenario when he realizes the two criminals are going to be trying to rob the house , he comes up with a plan to take them out in a couple hours , the plan nearly kills the criminals"
crash21,2,3,7,9 December 2016," Just plain stupid
",and almost burns down the house .
crash21,2,3,7,9 December 2016," Just plain stupid
","After all of this is finished , the kid finally calls the police ."
crash21,2,3,7,9 December 2016," Just plain stupid
",If he knew this from the beginning he would have never logically done anything
crash21,2,3,7,9 December 2016," Just plain stupid
",but first call a reliable emergency number .
crash21,2,3,7,9 December 2016," Just plain stupid
","Once the criminals are taken out , he""s still home alone"
crash21,2,3,7,9 December 2016," Just plain stupid
","and quickly cleans up the stuff that took the criminals out ? Then his mom arrives , along with his whole family arriving shortly after ."
crash21,2,3,7,9 December 2016," Just plain stupid
","The family is suddenly all together again , was this a Christmas miracle ? I will admit , the movie is fun before you""re even a teenager ,"
crash21,2,3,7,9 December 2016," Just plain stupid
","but when you look at it later on , you""ll realize it""s nothing but a pathetic joke ."
crash21,2,3,7,9 December 2016," Just plain stupid
","Logically , it nearly tells kids to do things dangerously while teaching them not to use things that are truly secure like the emergency system ."
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
","Summary : a large family group book a holiday to Paris for Christmas but by accident forget their son who is left prey to 2 bungling robbers , he defends his house with traps until his mum returns to him ."
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
",OK Ill start with the good points .
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
","Funny , well thought out traps , interesting story ."
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
",Certainly watchable HOWEVER I hate his family .
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
",They are selfish and cold .
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
",I can understand that it symbolises the pre - Christmas stress
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
",but they call him names ( not just the kids either )
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
","and don""t seem to care whether he is fed or not ."
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
",The parents fail to see that the other kids are bullying him .
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
","They stupidly don""t even notice he""s not with them for a while , they""re a shame to the name of parenting ."
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
","It leaves you feeling like he""d be better off alone ( he certainly can handle himself ) ."
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
","Also perhaps it""s just me"
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
",but the robbers are too dim - witted for my taste although maybe it adds to the comedy .
Demonia,5,3,7,19 December 2009," Who would actually talk to their kid like that!!
",I recommend you see Home Alone 3 if your not keen on this one .
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
","This terrible piece of garbage deserves a zero , actually i would vote negative numbers if i could ."
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
",As an adult this is a big reason I am beginning to hate Christmas .
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
",What a terrible cruel movie .
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
",There are literally no redeeming characters in this film except mabey the next door neighbor .
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
",I hate Mccaulley Culkin .
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
","I don""t see how you can get any enjoyment out of this thing unless you are totally sadistic"
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
",and have no conscience .
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
","Plus the fact it is the stupidest piece of garbage I""ve ever seen ."
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
","It""s not funny and there is nothing about this that says family entertainment ."
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
","It""s hard for me to believe that I seem to be the only one who feels this way ."
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
","The characters in this thing , my god ."
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
","It just makes me want to vomit ,"
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
","and then cry bitterly how people can be so cruel , kids and adults alike ."
mortarmusic3000,1,7,23,9 December 2017," Does anyone else loath this piece of garbage as much as me?
",Pieces of garbage every one of them .
julia-gliz,10,2,4,8 December 2019," Classic Christmas movie
",Every year I am watching it over and over .
julia-gliz,10,2,4,8 December 2019," Classic Christmas movie
",There is no many movies and you can watch many times and not get board .
julia-gliz,10,2,4,8 December 2019," Classic Christmas movie
",This is great family movie and gives you understanding of most important over Christmas- family
Wisesoldierthe6,8,2,4,31 March 2019," Classic
",A classic feel good movie .
Wisesoldierthe6,8,2,4,31 March 2019," Classic
",The kid held the house down .
NasimaH,10,2,4,26 December 2018," Awesome movie
",Awesome movie . Classic family movie .
NasimaH,10,2,4,26 December 2018," Awesome movie
",You have to see it .
pmtelefon,10,2,4,25 December 2018," A true classic
",""" Home Alone "" is one of those movies that gets better every time I see it ."
pmtelefon,10,2,4,25 December 2018," A true classic
","I""ve always been a fan ( I saw it when it first came out at MovieWorld in Douglaston , NY ."
pmtelefon,10,2,4,25 December 2018," A true classic
",) but each year I find myself enjoying it more and more .
pmtelefon,10,2,4,25 December 2018," A true classic
","I laugh at new jokes every time I watch "" Home Alone "" ."
pmtelefon,10,2,4,25 December 2018," A true classic
","That""s no neat trick ."
pmtelefon,10,2,4,25 December 2018," A true classic
","Macaulay Culkin should have won an Oscar . He""s terrific ."
pmtelefon,10,2,4,25 December 2018," A true classic
","I keep forgetting how small he is until the Wet Bandits hang him on the coat rack towards the end . He""s a little boy ."
pmtelefon,10,2,4,25 December 2018," A true classic
","Yet , he carries a whole movie . It""s amazing ."
pmtelefon,10,2,4,25 December 2018," A true classic
","The scene that puts "" Home Alone "" in the classic movie category is the church scene ."
pmtelefon,10,2,4,25 December 2018," A true classic
","It""s one of the Top Ten greatest scenes of all time ."
pmtelefon,10,2,4,25 December 2018," A true classic
","It""s all about forgiveness . It always is . Merry Christmas ."
borismk-38942,6,2,4,25 December 2017," A film about a psychotic child and 2 indestructible mutants
","I do like this movie , even if it makes zero sense ."
borismk-38942,6,2,4,25 December 2017," A film about a psychotic child and 2 indestructible mutants
","It would take a very disturbed child to think all of these traps up ,"
borismk-38942,6,2,4,25 December 2017," A film about a psychotic child and 2 indestructible mutants
",and two immortals to survive all the injuries they suffered .
borismk-38942,6,2,4,25 December 2017," A film about a psychotic child and 2 indestructible mutants
","If you can ignore logic for a while though , it""s a fine film ."
virginia_vis,8,2,4,30 April 2005," The coolest comedy film ever!!!
",This film really is a must for both children and grown - ups ! It tells the ( funny ) story of a boy who is left home at Christmas by his numerous family .
virginia_vis,8,2,4,30 April 2005," The coolest comedy film ever!!!
","When the house is attacked by robbers , he does his best ( and succeeds ) to keep the house safe"
virginia_vis,8,2,4,30 April 2005," The coolest comedy film ever!!!
",and teach the robbers a lesson ...
virginia_vis,8,2,4,30 April 2005," The coolest comedy film ever!!!
","And in the meantime , he has lots of fun ! ! Macaulay Culkin is fab as the boy"
virginia_vis,8,2,4,30 April 2005," The coolest comedy film ever!!!
",and Joe Pesci plays a magnificent part as one of the robbers .
virginia_vis,8,2,4,30 April 2005," The coolest comedy film ever!!!
","This fun filled film will keep you posted in the couch , laughing with tears ."
virginia_vis,8,2,4,30 April 2005," The coolest comedy film ever!!!
","And if you like true comedies , then this is perfect for you ."
virginia_vis,8,2,4,30 April 2005," The coolest comedy film ever!!!
","So if you haven""t yet seen Home Alone ( I & II ) you""d better get down to business ! ! ! Enjoy !"
Coxer99,9,2,4,2 March 1999," Where Did That Sweet Kid Go?
",A fun family film for the holidays .
Coxer99,9,2,4,2 March 1999," Where Did That Sweet Kid Go?
","Macaulay Culkin stars as a young , inadvertently left behind at Christmas when his parents go on holiday , who foils some inept housebreakers , played delightfully by Daniel Stern and Joe Pesci ."
Coxer99,9,2,4,2 March 1999," Where Did That Sweet Kid Go?
","From the great John Hughes , this one is still nice to pop into the VCR at times just to ask yourself , "" What ever happened to that handsome little kid ? "" Catherine O""Hara , John Heard and John Candy co - star ."
airplane-2,10,2,4,23 December 1998," Great!! A must see movie for everyone.
",Best movie ever made .
airplane-2,10,2,4,23 December 1998," Great!! A must see movie for everyone.
",This movie will bring out the child of christmas that is hiding in us all .
eibon09,Null,2,4,6 April 2000," Average Film
",Home Alone(1990 ) is a mediocre movie with an uneasy amount of cartoonish violence .
eibon09,Null,2,4,6 April 2000," Average Film
",The problem with the film is the characters do things that most people would not normally do .
eibon09,Null,2,4,6 April 2000," Average Film
",Joe Pesci is wasted in this movie as he gives the only interesting performance of the entire movie .
eibon09,Null,2,4,6 April 2000," Average Film
",One sad thing about this movie is that this may be the only film that Macaulay Culkin will be known mainly for .
eibon09,Null,2,4,6 April 2000," Average Film
",Its a fine film for the holidays
eibon09,Null,2,4,6 April 2000," Average Film
",but not as an overall viewing experience .
gcanfield-29727,10,0,0,21 June 2020," Keep the change, you filthy animal
","Interestingly , Joe Pesci appeared here and in Goodfellas simultaneously ."
gcanfield-29727,10,0,0,21 June 2020," Keep the change, you filthy animal
","In this movie , he""s also a bad guy ,"
gcanfield-29727,10,0,0,21 June 2020," Keep the change, you filthy animal
",but his language is nothing worse than you would hear from Fred Fiintstone .
gcanfield-29727,10,0,0,21 June 2020," Keep the change, you filthy animal
",The sequence with Pesci and Daniel Stern being outwitted by young Culkin is hilarious .
gcanfield-29727,10,0,0,21 June 2020," Keep the change, you filthy animal
",Film critics have bashed this movie for being too violent . I disagree .
gcanfield-29727,10,0,0,21 June 2020," Keep the change, you filthy animal
","The movie is cartonish ,"
gcanfield-29727,10,0,0,21 June 2020," Keep the change, you filthy animal
","but cartoons tend to be violent , and are fun to watch for this reason ."
gcanfield-29727,10,0,0,21 June 2020," Keep the change, you filthy animal
",The high point of the movie is the exchange between Culkin and forbidding neighbor Roberts Blossom .
gcanfield-29727,10,0,0,21 June 2020," Keep the change, you filthy animal
","Overall , a fun , heartwarming movie ."
briancham1994,Null,0,0,19 June 2020," Troubled young man
",This film starts off well with a relatable young boy Kevin who is picked on by his family and left behind on holiday .
briancham1994,Null,0,0,19 June 2020," Troubled young man
",His antics at home are funny
briancham1994,Null,0,0,19 June 2020," Troubled young man
",but it devolves once he has to lay traps for the burglars .
briancham1994,Null,0,0,19 June 2020," Troubled young man
",Slapstick comedy only works up to a point .
briancham1994,Null,0,0,19 June 2020," Troubled young man
","Beyond this , it seems more sadistic than funny ."
briancham1994,Null,0,0,19 June 2020," Troubled young man
",Kevin seems like a serial killer in the making .
prasadandre,9,0,0,11 June 2020," One of the best Family Comedy âš¡
",Better than any other family movies .
prasadandre,9,0,0,11 June 2020," One of the best Family Comedy âš¡
",Fun and the realisation part is really good .
prasadandre,9,0,0,11 June 2020," One of the best Family Comedy âš¡
",The villains has nailed it .
prasadandre,9,0,0,11 June 2020," One of the best Family Comedy âš¡
","Their acting and their exprrssions , everything was good . Do watch this ,"
prasadandre,9,0,0,11 June 2020," One of the best Family Comedy âš¡
","but remember try to watch it with Family , it will bring more joy ."
sourabhjain-72478,10,0,0,4 June 2020," Never gets old
",It always brings back my memories from childhood .
sourabhjain-72478,10,0,0,4 June 2020," Never gets old
",This is a movie every child should watch
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
","Today , I saw large areas of the United States "" Home Alone "" with deep feeling ."
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
",The main character is a little boy .
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
","Christmas is fast approaching , the little boy was always getting into trouble ."
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
","As a result , they go to a holiday in Paris ,"
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
",but forget the little boy at home .
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
","There are two thieves , after a long period of the study , which determined that no one at home ."
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
","Unexpectedly , there is a little devil at home it ! The little boy with a lot of smart and witty way , to finally seize the thief ."
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
","His parents , Christmas is the day to come back ,"
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
","and the boy""s mother hugged tightly ."
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
","Since then , the boy became everybody""s favorite target ."
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
",I would like to tell you that the smart money is not unusual in some small inexpensive .
j-70786,9,0,0,25 May 2020," A classic is a classic a movie you want to see every once in a while
","But in the coming danger , to protect their own !"
Katherine1985,8,0,0,20 May 2020," It is a very popular family film
","Home Alone is a very dramatic film ,"
Katherine1985,8,0,0,20 May 2020," It is a very popular family film
",But it made me laugh a lot .
t-81966-84968,8,0,0,10 May 2020," a brief evaluation
","Home alone""s appeal lies in the complexity beneath its simple surface , which can easily turn into a burlesque rather than a good movie if it""s not careful ."
t-81966-84968,8,0,0,10 May 2020," a brief evaluation
","But Columbus and his team gave the film a three - dimensional feel , added emotional resonance ,"
t-81966-84968,8,0,0,10 May 2020," a brief evaluation
",and suddenly improved the quality .
t-81966-84968,8,0,0,10 May 2020," a brief evaluation
","The two thieves , Marvin and harry , can be seen as family interlopers ,"
t-81966-84968,8,0,0,10 May 2020," a brief evaluation
","and the process by which little Kevin tries to stop them is also the process by which he protects the home and the one he loves . It""s my house . I have to"
morning-811,9,0,0,18 April 2020," cute boy
",The film is about a young boy who is left alone when his parents go on holiday .
morning-811,9,0,0,18 April 2020," cute boy
",A thief comes to his house and steals .
morning-811,9,0,0,18 April 2020," cute boy
",The clever boy deals with the bad guy with a series of tricks The film is really exciting and impressive The main character is witty and clever and not afraid of ideas one after the other .
davyd-02237,7,0,0,17 April 2020," Great Fun!
","And not to be taken too seriously , given the number of times the little boy goes out of the front door yet miraculously always gets back in without the need of A KEY ! Just one of the hiccups if you look closely ."
davyd-02237,7,0,0,17 April 2020," Great Fun!
","Roberts Blossom is the elderly , and as it turns out , friendly neighbour who have a lovely little "" turn "" ! The last quarter features the real fun when the criminals eventually decide to get into the house"
davyd-02237,7,0,0,17 April 2020," Great Fun!
","and the 8 year old is ready for them .... Cue - lots of fun and laughs , which given our current UK lockdown , this will ease some of the difficulties for a short while . Enjoyable !"
MGPT80,7,0,0,13 April 2020," Charming, amusing and a little dark
","As much as I dislike John Hughes "" work , I really do enjoy Home Alone"
MGPT80,7,0,0,13 April 2020," Charming, amusing and a little dark
",and consider it one of the best Christmas films of my lifetime .
MGPT80,7,0,0,13 April 2020," Charming, amusing and a little dark
","Macauley Culkin steals the show with a charming lead performance , even if his character is a little cheesy at times ( this gets a hell of a lot worse in the sequel ) ."
MGPT80,7,0,0,13 April 2020," Charming, amusing and a little dark
","The rest of the cast is very strong ,"
MGPT80,7,0,0,13 April 2020," Charming, amusing and a little dark
","and there are some really nice scenes involving John Candy and Catherine O""Hara ."
MGPT80,7,0,0,13 April 2020," Charming, amusing and a little dark
","The humour can be a little dark at times ,"
MGPT80,7,0,0,13 April 2020," Charming, amusing and a little dark
",and the finale is actually quite awful when you think about it- two grown man literally trying to kill a child .
MGPT80,7,0,0,13 April 2020," Charming, amusing and a little dark
","But if you""re not enjoying this as light - hearted slapstick , you should probably avoid any film made before 2010 ."
MGPT80,7,0,0,13 April 2020," Charming, amusing and a little dark
",Good family fun that still feels fresh 30 years on .
like_cc,8,0,0,11 April 2020," cute
",The child has grown a lot through this matter .
like_cc,8,0,0,11 April 2020," cute
",The people and things he was afraid of have been overcome before .
like_cc,8,0,0,11 April 2020," cute
","He becomes want to try and stay calm , not afraid of everything ,"
like_cc,8,0,0,11 April 2020," cute
","and finally saw his mother hesitated for a while , but finally smile Pounce in the arms of his mother , because he knows that there is nothing more important than his family ."
like_cc,8,0,0,11 April 2020," cute
","Even if you hate people , you will still talk to him ."
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",John Hughes hit every detail with this movie ! It is a timeless classic of filmmaking every bit as significant as any dramatic movie .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
","Why ? Well , watch it . It has everything ."
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",This film should be studied by students and a class taught on how to make a great movie .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",The atmosphere is perfect .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
","The house , the neighborhood ... It all is perfection ."
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
","The snow , the Santa Shop , the grocery store , it all works as the template or canvas for this Hughes painting . Casting ."
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",Mom and dad are perfect .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",They play their parts subdued to let the main characters shine .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",All the kids blend in .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",Even Santa Claus is played to perfection ... Guy is smoking
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
","and off to a card game , car won""t start ."
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",The pizza kid ... Casting the B and C roles is just as important as the A roles . Pace & tempo .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",The film builds well .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",Joe Pesci as the officer scouting the neighborhood with the gold tooth ... Not over done .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",By the time Kevin defends his house we are all in .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
","Of course no 8yo would be able to pull off what Kevin did ,"
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",but this is part of a movie and it works so well we believe it for two hours because the fun is so good .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",This is family entertainment ... All ages will enjoy this .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
","The old man is brilliant , again , the casting is perfection and the storyline very believable ."
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",We all knew that old guy in the neighborhood that had a scary story .
clacura,10,0,0,2 April 2020," The Willy Wonka of a New Generation!
",Culkin should have been nominated for an Oscar his performance was that good .
